source,slug,subtopico,lote,issue_codes
"supabase","instituto-verbena-enfermagem-processo-de-enfermagem-1780002441285-1","Oxigenoterapia e Cuidados Respiratórios","","stub_markers"
"supabase","instituto-verbena-enfermagem-processo-de-enfermagem-1780002441285-2","Epidemiologia e Vigilância Epidemiológica","","stub_markers"
"supabase","instituto-verbena-enfermagem-processo-de-enfermagem-1780002441285-3","Cuidados na Administração de Medicamentos","","stub_markers"
"supabase","instituto-verbena-enfermagem-processo-de-enfermagem-1780008197597-3","Segurança do Paciente","","stub_markers"
"supabase","instituto-verbena-enfermagem-processo-de-enfermagem-1780008197597-4","Processo de Enfermagem","","stub_markers"
"supabase","instituto-verbena-enfermagem-processo-de-enfermagem-1780008197597-5","Mobilização e Posicionamento do Paciente","","stub_markers"
"supabase","instituto-verbena-enfermagem-processo-de-enfermagem-1780008197597-6","Infecções no Contexto da Biossegurança","","stub_markers"
"supabase","instituto-verbena-enfermagem-processo-de-enfermagem-1780008197597-7","Enfermagem em Central de Material e Esterilização (CME)","","stub_markers"
"supabase","instituto-verbena-enfermagem-processo-de-enfermagem-1780008197597-8","Saúde da Criança","","stub_markers"
"supabase","instituto-verbena-enfermagem-processo-de-enfermagem-1780008197597-9","Urgências e Emergências","","stub_markers"
"supabase","instituto-verbena-enfermagem-processo-de-enfermagem-1780008210115-0","Urgências e Emergências","","stub_markers"
"supabase","instituto-verbena-enfermagem-processo-de-enfermagem-1780008210115-1","Saúde da Mulher","","stub_markers"
"supabase","instituto-verbena-enfermagem-processo-de-enfermagem-1780008210115-3","Cálculo de Administração de Medicamentos e Infusões","","stub_markers"
"supabase","instituto-verbena-enfermagem-processo-de-enfermagem-1780008210115-4","Doenças Bacterianas e Fúngicas (Tuberculose, Tétano, Candidíase etc.)","","stub_markers"
"supabase","instituto-verbena-enfermagem-processo-de-enfermagem-1780008210115-5","Noções de Fisiologia","","stub_markers"
"supabase","instituto-verbena-enfermagem-processo-de-enfermagem-1780009303038-0","Mobilização e Posicionamento do Paciente","","stub_markers"
"supabase","instituto-verbena-enfermagem-processo-de-enfermagem-1780009303038-1","Processamento de Artigos e Produtos de Saúde","","stub_markers"
"supabase","instituto-verbena-enfermagem-processo-de-enfermagem-1780009303038-5","Processamento de Artigos e Produtos de Saúde","","stub_markers"
"supabase","instituto-verbena-enfermagem-processo-de-enfermagem-1780009303038-6","Procedimentos Diversos","","stub_markers"
"supabase","instituto-verbena-enfermagem-processo-de-enfermagem-1780009303038-7","Promoção à Saúde e Prevenção de Agravos","","stub_markers"
"supabase","instituto-verbena-enfermagem-processo-de-enfermagem-1780009310940-0","Saúde da Mulher","","stub_markers"
"supabase","instituto-verbena-enfermagem-processo-de-enfermagem-1780009310940-1","Promoção à Saúde e Prevenção de Agravos","","stub_markers"
"supabase","instituto-verbena-enfermagem-puncao-venosa-e-cuidados-com-cateteres-1779340213288-0","Processo de Enfermagem","","molde_golden_rule_sem_rows"
"supabase","instituto-verbena-enfermagem-seguranca-do-paciente-1777102802022-6","Vias de Administração","","molde_golden_rule_sem_rows"
"supabase","instituto-verbena-enfermagem-urgencias-e-emergencias-1777103994618-2","Medidas de Prevenção e Precaução de Contato","","stub_markers"
"supabase","instituto-verbena-enfermagem-urgencias-e-emergencias-1777104031822-2","Urgências e Emergências","","stub_markers"
"supabase","isba-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056265348-0","Cálculo de Administração de Medicamentos e Infusões","","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"supabase","itame-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056256294-1","Cálculo de Administração de Medicamentos e Infusões","","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"supabase","itame-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1776056709494-6","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","itame-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1779344637595-2","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","ivin-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056256294-2","Cálculo de Administração de Medicamentos e Infusões","","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"supabase","ivin-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056256294-4","Cálculo de Administração de Medicamentos e Infusões","","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"supabase","ivin-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056256294-5","Cálculo de Administração de Medicamentos e Infusões","","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"supabase","ivin-enfermagem-enfermagem-em-centro-cirurgico-1777103887798-5","Enfermagem em Centro Cirúrgico","","stub_markers"
"supabase","ivin-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1779344657661-7","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","ivin-enfermagem-urgencias-e-emergencias-1777104048047-8","Farmacodinâmica e Farmacocinética","","stub_markers"
"supabase","ivin-enfermagem-urgencias-e-emergencias-1777104048047-9","Urgências e Emergências","","stub_markers"
"supabase","ivin-enfermagem-urgencias-e-emergencias-1777104056718-0","Outras Questões e Questões Mescladas sobre Doenças Crônicas Não Transmissíveis","","stub_markers"
"supabase","ivin-enfermagem-urgencias-e-emergencias-1777104056718-1","Medidas de Prevenção e Precaução de Contato","","stub_markers"
"supabase","ivin-enfermagem-urgencias-e-emergencias-1777104056718-2","Urgências e Emergências","","stub_markers"
"supabase","ivin-enfermagem-urgencias-e-emergencias-1777104056718-3","Farmacodinâmica e Farmacocinética","","stub_markers"
"supabase","legalle-enfermagem-imunizacao-1779572166628-3","Imunização","","molde_golden_rule_sem_rows"
"supabase","legalle-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1779344742779-4","Verificação de Sinais Vitais","","molde_golden_rule_sem_rows"
"supabase","legalle-enfermagem-processo-de-enfermagem-1780010579953-6","Saúde da Mulher","","stub_markers"
"supabase","legalle-enfermagem-processo-de-enfermagem-1780010579953-7","Saúde da Mulher","","stub_markers"
"supabase","legalle-enfermagem-processo-de-enfermagem-1780010579953-9","Doenças Virais de Interesse Epidemiológico (Covid, Influenza, Sarampo, Polio etc.)","","stub_markers"
"supabase","legalle-enfermagem-processo-de-enfermagem-1780010585356-0","Saúde Mental","","stub_markers"
"supabase","legalle-enfermagem-processo-de-enfermagem-1780010585356-1","Saúde da Mulher","","stub_markers"
"supabase","legalle-enfermagem-processo-de-enfermagem-1780010585356-2","Noções de Fisiologia","","stub_markers"
"supabase","legalle-enfermagem-processo-de-enfermagem-1780010585356-3","Doenças Virais de Interesse Epidemiológico (Covid, Influenza, Sarampo, Polio etc.)","","stub_markers"
"supabase","legalle-enfermagem-processo-de-enfermagem-1780010585356-4","Doenças Virais de Interesse Epidemiológico (Covid, Influenza, Sarampo, Polio etc.)","","stub_markers"
"supabase","legalle-enfermagem-processo-de-enfermagem-1780010585356-5","Noções de Fisiologia","","stub_markers"
"supabase","legalle-enfermagem-processo-de-enfermagem-1780010585356-8","Urgências e Emergências","","stub_markers"
"supabase","legalle-enfermagem-processo-de-enfermagem-1780010585356-9","Doenças Bacterianas e Fúngicas (Tuberculose, Tétano, Candidíase etc.)","","stub_markers"
"supabase","legalle-enfermagem-processo-de-enfermagem-1780010594524-0","Saúde da Mulher","","stub_markers"
"supabase","legalle-enfermagem-processo-de-enfermagem-1780010594524-1","Outras Questões e Questões Mescladas sobre Doenças Crônicas Não Transmissíveis","","stub_markers"
"supabase","legalle-enfermagem-processo-de-enfermagem-1780010594524-2","Doenças Parasitárias e Zoonoses","","stub_markers"
"supabase","legalle-enfermagem-processo-de-enfermagem-1780010594524-3","Doenças Virais de Interesse Epidemiológico (Covid, Influenza, Sarampo, Polio etc.)","","stub_markers"
"supabase","legalle-enfermagem-processo-de-enfermagem-1780010905023-7","Imunização","","molde_golden_rule_sem_rows"
"supabase","legalle-enfermagem-processo-de-enfermagem-1780010905023-8","Urgências e Emergências","","stub_markers"
"supabase","legalle-enfermagem-processo-de-enfermagem-1780010905023-9","Noções de Fisiologia","","stub_markers"
"supabase","legalle-enfermagem-processo-de-enfermagem-1780010911471-0","Urgências e Emergências","","stub_markers"
"supabase","legalle-enfermagem-processo-de-enfermagem-1780010911471-1","Infecções no Contexto da Biossegurança","","stub_markers"
"supabase","legalle-enfermagem-processo-de-enfermagem-1780010911471-2","Saúde da Criança","","stub_markers"
"supabase","legalle-enfermagem-processo-de-enfermagem-1780010911471-3","Outras Questões e Questões Mescladas sobre Doenças Crônicas Não Transmissíveis","","stub_markers"
"supabase","legalle-enfermagem-processo-de-enfermagem-1780010911471-4","Noções de Fisiologia","","stub_markers"
"supabase","legalle-enfermagem-processo-de-enfermagem-1780010911471-5","Feridas e Queimaduras","","stub_markers"
"supabase","legalle-enfermagem-processo-de-enfermagem-1780010911471-6","Outras Questões e Questões Mescladas sobre Doenças Crônicas Não Transmissíveis","","stub_markers"
"supabase","legalle-enfermagem-processo-de-enfermagem-1780010911471-7","Infecções Sexualmente Transmissíveis (ISTs)","","stub_markers"
"supabase","legalle-enfermagem-processo-de-enfermagem-1780010911471-8","Outras Questões e Questões Mescladas sobre Doenças Crônicas Não Transmissíveis","","stub_markers"
"supabase","legalle-enfermagem-processo-de-enfermagem-1780010917301-0","Saúde da Mulher","","stub_markers"
"supabase","legalle-enfermagem-processo-de-enfermagem-1780011879977-5","Doenças Bacterianas e Fúngicas (Tuberculose, Tétano, Candidíase etc.)","","stub_markers"
"supabase","legalle-enfermagem-processo-de-enfermagem-1780011879977-6","Doenças Virais de Interesse Epidemiológico (Covid, Influenza, Sarampo, Polio etc.)","","stub_markers"
"supabase","legalle-enfermagem-processo-de-enfermagem-1780011879977-7","Processamento de Artigos e Produtos de Saúde","","stub_markers"
"supabase","legalle-enfermagem-processo-de-enfermagem-1780011879977-8","Enfermagem do Trabalho","","stub_markers"
"supabase","legalle-enfermagem-processo-de-enfermagem-1780011887822-0","Outras Questões e Questões Mescladas sobre Doenças Crônicas Não Transmissíveis","","stub_markers"
"supabase","legalle-enfermagem-processo-de-enfermagem-1780011887822-1","Noções de Fisiologia","","stub_markers"
"supabase","legalle-enfermagem-processo-de-enfermagem-1780011887822-2","Saúde da Mulher","","stub_markers"
"supabase","legalle-enfermagem-processo-de-enfermagem-1780011887822-3","Saúde da Mulher","","stub_markers"
"supabase","legalle-enfermagem-processo-de-enfermagem-1780011887822-4","Doenças Virais de Interesse Epidemiológico (Covid, Influenza, Sarampo, Polio etc.)","","stub_markers"
"supabase","legalle-enfermagem-processo-de-enfermagem-1780011967989-0","Saúde Mental","","stub_markers"
"supabase","lj-assessoria-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056256294-6","Cálculo de Administração de Medicamentos e Infusões","","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"supabase","lj-assessoria-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056256294-7","Cálculo de Administração de Medicamentos e Infusões","","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"supabase","lj-assessoria-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1779344718151-3","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","lj-assessoria-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1779344718151-5","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","lj-assessoria-enfermagem-urgencias-e-emergencias-1777104077075-6","Urgências e Emergências","","stub_markers"
"supabase","lj-assessoria-enfermagem-urgencias-e-emergencias-1777104077075-7","Urgências e Emergências","","stub_markers"
"supabase","lj-assessoria-enfermagem-urgencias-e-emergencias-1777104077075-8","Urgências e Emergências","","stub_markers"
"supabase","maranatha-assessoria-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1776056624615-8","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","metrocapital-enfermagem-seguranca-do-paciente-1777102936764-8","Coleta de Exames Laboratoriais","","molde_golden_rule_sem_rows"
"supabase","ms-sarmento-enfermagem-imunizacao-1777103215560-5","Imunização","","molde_golden_rule_sem_rows"
"supabase","ms-sarmento-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1776056694842-3","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","ms-sarmento-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1776056694842-6","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","ms-sarmento-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1779344712561-0","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","ms-sarmento-enfermagem-processo-de-enfermagem-1776056021381-2","Processo de Enfermagem","","stub_markers;molde_golden_rule_sem_rows"
"supabase","ms-sarmento-enfermagem-processo-de-enfermagem-1776056140199-0","Processo de Enfermagem","","stub_markers;molde_golden_rule_sem_rows"
"supabase","ms-sarmento-enfermagem-processo-de-enfermagem-1780008210115-6","Medidas de Prevenção e Precaução de Contato","","stub_markers"
"supabase","ms-sarmento-enfermagem-processo-de-enfermagem-1780008210115-7","Urgências e Emergências","","stub_markers"
"supabase","ms-sarmento-enfermagem-processo-de-enfermagem-1780008210115-8","Doenças Bacterianas e Fúngicas (Tuberculose, Tétano, Candidíase etc.)","","stub_markers"
"supabase","ms-sarmento-enfermagem-processo-de-enfermagem-1780008219236-0","Urgências e Emergências","","stub_markers"
"supabase","ms-sarmento-enfermagem-processo-de-enfermagem-1780008219236-1","Saúde da Criança","","stub_markers"
"supabase","ms-sarmento-enfermagem-processo-de-enfermagem-1780008219236-2","Saúde Mental","","stub_markers"
"supabase","ms-sarmento-enfermagem-processo-de-enfermagem-1780008219236-3","Verificação de Sinais Vitais","","stub_markers"
"supabase","ms-sarmento-enfermagem-processo-de-enfermagem-1780008219236-4","Outras Questões e Questões Mescladas sobre Doenças Crônicas Não Transmissíveis","","stub_markers"
"supabase","ms-sarmento-enfermagem-processo-de-enfermagem-1780008219236-5","Imunização","","molde_golden_rule_sem_rows"
"supabase","ms-sarmento-enfermagem-processo-de-enfermagem-1780008219236-6","Processo de Enfermagem","","stub_markers"
"supabase","ms-sarmento-enfermagem-processo-de-enfermagem-1780008219236-7","Urgências e Emergências","","stub_markers"
"supabase","ms-sarmento-enfermagem-processo-de-enfermagem-1780008219236-8","Outras Questões e Questões Mescladas sobre Doenças Crônicas Não Transmissíveis","","stub_markers"
"supabase","ms-sarmento-enfermagem-processo-de-enfermagem-1780008219236-9","Saúde da Mulher","","stub_markers"
"supabase","ms-sarmento-enfermagem-processo-de-enfermagem-1780008225255-0","Mobilização e Posicionamento do Paciente","","stub_markers"
"supabase","ms-sarmento-enfermagem-processo-de-enfermagem-1780008225255-1","Feridas e Queimaduras","","stub_markers"
"supabase","ms-sarmento-enfermagem-processo-de-enfermagem-1780008225255-2","Verificação de Sinais Vitais","","stub_markers"
"supabase","nao-informado-geral-calculo-de-administracao-de-medicamentos-e-infusoes-1776056256294-0","Cálculo de Administração de Medicamentos e Infusões","","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"supabase","nao-informado-geral-procedimentos-diversos-1776056493133-0","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","nosso-rumo-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1779344688622-5","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","objetiva-concursos-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056284398-1","Cálculo de Administração de Medicamentos e Infusões","","molde_golden_rule_sem_rows"
"supabase","objetiva-concursos-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056284398-7","Cálculo de Administração de Medicamentos e Infusões","","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"supabase","objetiva-concursos-enfermagem-nocoes-de-anatomia-1775447834740-2","Processo de Enfermagem","","molde_golden_rule_sem_rows;molde_danger_zone_sem_correct"
"supabase","objetiva-concursos-enfermagem-nocoes-de-anatomia-1775448291915-3","Processo de Enfermagem","","molde_golden_rule_sem_rows;molde_danger_zone_sem_correct"
"supabase","objetiva-concursos-enfermagem-nocoes-de-fisiologia-1775501962697-1","Verificação de Sinais Vitais","","molde_golden_rule_sem_rows"
"supabase","objetiva-concursos-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1776056624615-0","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","objetiva-concursos-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1776056641612-5","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","objetiva-concursos-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1776056709494-3","Verificação de Sinais Vitais","","molde_golden_rule_sem_rows"
"supabase","objetiva-concursos-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1776056709494-4","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","objetiva-concursos-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1776056709494-5","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","objetiva-concursos-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1776056709494-7","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","objetiva-concursos-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1776056709494-8","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","objetiva-concursos-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1779344651728-7","Processo de Enfermagem","","molde_golden_rule_sem_rows"
"supabase","objetiva-concursos-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1779344688622-6","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","objetiva-concursos-enfermagem-processo-de-enfermagem-1780010566816-4","Epidemiologia e Vigilância Epidemiológica","","stub_markers"
"supabase","objetiva-concursos-enfermagem-processo-de-enfermagem-1780010566816-5","Promoção à Saúde e Prevenção de Agravos","","stub_markers"
"supabase","objetiva-concursos-enfermagem-processo-de-enfermagem-1780010566816-6","Saúde Mental","","stub_markers"
"supabase","objetiva-concursos-enfermagem-processo-de-enfermagem-1780010566816-8","Doenças Parasitárias e Zoonoses","","stub_markers"
"supabase","objetiva-concursos-enfermagem-processo-de-enfermagem-1780010566816-9","Doenças Virais de Interesse Epidemiológico (Covid, Influenza, Sarampo, Polio etc.)","","stub_markers"
"supabase","objetiva-concursos-enfermagem-processo-de-enfermagem-1780010573104-0","Outras Questões e Questões Mescladas sobre Doenças Crônicas Não Transmissíveis","","stub_markers"
"supabase","objetiva-concursos-enfermagem-processo-de-enfermagem-1780010573104-1","Verificação de Sinais Vitais","","stub_markers"
"supabase","objetiva-concursos-enfermagem-processo-de-enfermagem-1780010573104-3","Cuidados na Administração de Medicamentos","","stub_markers"
"supabase","objetiva-concursos-enfermagem-processo-de-enfermagem-1780010573104-4","Procedimentos Diversos","","stub_markers"
"supabase","objetiva-concursos-enfermagem-puncao-venosa-e-cuidados-com-cateteres-1779562711132-0","Vias de Administração","","molde_golden_rule_sem_rows"
"supabase","omni-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056318806-8","Cálculo de Administração de Medicamentos e Infusões","","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"supabase","omni-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056330579-0","Cálculo de Administração de Medicamentos e Infusões","","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"supabase","omni-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1779344742779-1","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","omni-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1779344751294-4","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","quadrix-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056274291-7","Cálculo de Administração de Medicamentos e Infusões","","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"supabase","quadrix-enfermagem-imunizacao-1777103277533-0","Imunização","","molde_golden_rule_sem_rows"
"supabase","quadrix-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1776056600234-7","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","quadrix-enfermagem-processo-de-enfermagem-1776056181857-6","Processo de Enfermagem","","stub_markers;molde_golden_rule_sem_rows"
"supabase","quadrix-enfermagem-processo-de-enfermagem-1776056181857-7","Processo de Enfermagem","","stub_markers;molde_golden_rule_sem_rows"
"supabase","quadrix-enfermagem-processo-de-enfermagem-1780009294428-1","Imunização","","molde_golden_rule_sem_rows"
"supabase","quadrix-enfermagem-puncao-venosa-e-cuidados-com-cateteres-1779340280693-1","Instalação e Manejo de Sondas","","molde_golden_rule_sem_rows"
"supabase","quadrix-enfermagem-urgencias-e-emergencias-1777103981770-5","Farmacodinâmica e Farmacocinética","","stub_markers"
"supabase","quadrix-enfermagem-urgencias-e-emergencias-1777103988389-7","Urgências e Emergências","","stub_markers"
"supabase","quadrix-enfermagem-urgencias-e-emergencias-1777103988389-8","Urgências e Emergências","","stub_markers"
"supabase","quadrix-enfermagem-urgencias-e-emergencias-1780001220945-4","Urgências e Emergências","","stub_markers"
"supabase","quadrix-enfermagem-urgencias-e-emergencias-1780001220945-5","Urgências e Emergências","","stub_markers"
"supabase","quadrix-enfermagem-verificacao-de-sinais-vitais-1779343967847-6","Verificação de Sinais Vitais","","molde_concept_map_sem_items;molde_logic_flow_sem_steps"
"supabase","quadrix-enfermagem-verificacao-de-sinais-vitais-1780000468214-1","Verificação de Sinais Vitais","","molde_concept_map_sem_items;molde_logic_flow_sem_steps"
"supabase","sc-treinamentos-enfermagem-semiologia-em-enfermagem-1779563549311-4","Verificação de Sinais Vitais","","molde_concept_map_sem_items"
"supabase","selecon-enfermagem-enfermagem-em-centro-cirurgico-1777103837493-2","Curativos e Manejo de Feridas","","molde_golden_rule_sem_rows"
"supabase","selecon-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1776056694842-7","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","selecon-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1779344657661-6","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","selecon-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1779344712561-9","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","selecon-enfermagem-processo-de-enfermagem-1780009310940-2","Processo de Enfermagem","","stub_markers"
"supabase","selecon-enfermagem-processo-de-enfermagem-1780009310940-3","Cuidados na Administração de Medicamentos","","stub_markers"
"supabase","selecon-enfermagem-processo-de-enfermagem-1780009310940-4","Oxigenoterapia e Cuidados Respiratórios","","stub_markers"
"supabase","selecon-enfermagem-processo-de-enfermagem-1780009310940-5","Procedimentos Diversos","","stub_markers"
"supabase","selecon-enfermagem-processo-de-enfermagem-1780009310940-6","Noções de Fisiologia","","stub_markers"
"supabase","selecon-enfermagem-processo-de-enfermagem-1780009310940-7","Processo de Enfermagem","","stub_markers"
"supabase","selecon-enfermagem-processo-de-enfermagem-1780009310940-8","Instalação e Manejo de Sondas","","stub_markers"
"supabase","selecon-enfermagem-processo-de-enfermagem-1780009322055-1","Processo de Enfermagem","","stub_markers"
"supabase","selecon-enfermagem-processo-de-enfermagem-1780009322055-2","Imunização","","molde_golden_rule_sem_rows"
"supabase","selecon-enfermagem-processo-de-enfermagem-1780009322055-3","Outras Questões e Questões Mescladas sobre Doenças Crônicas Não Transmissíveis","","stub_markers"
"supabase","selecon-enfermagem-processo-de-enfermagem-1780009322055-5","Epidemiologia e Vigilância Epidemiológica","","stub_markers"
"supabase","selecon-enfermagem-processo-de-enfermagem-1780009322055-6","Medidas de Prevenção e Precaução de Contato","","stub_markers"
"supabase","selecon-enfermagem-processo-de-enfermagem-1780009322055-7","Verificação de Sinais Vitais","","stub_markers"
"supabase","selecon-enfermagem-processo-de-enfermagem-1780009322055-9","Saúde Mental","","stub_markers"
"supabase","selecon-enfermagem-processo-de-enfermagem-1780009359555-0","Procedimentos Diversos","","stub_markers"
"supabase","selecon-enfermagem-puncao-venosa-e-cuidados-com-cateteres-1779562687359-3","Instalação e Manejo de Sondas","","molde_golden_rule_sem_rows"
"supabase","selecon-enfermagem-urgencias-e-emergencias-1777104038968-1","Urgências e Emergências","","stub_markers"
"supabase","selecon-enfermagem-urgencias-e-emergencias-1777104038968-2","Urgências e Emergências","","stub_markers"
"supabase","selecon-enfermagem-urgencias-e-emergencias-1777104038968-3","Urgências e Emergências","","stub_markers"
"supabase","selecon-enfermagem-urgencias-e-emergencias-1777104038968-4","Urgências e Emergências","","stub_markers"
"supabase","selecon-enfermagem-urgencias-e-emergencias-1777104038968-5","Urgências e Emergências","","stub_markers"
"supabase","selecon-enfermagem-urgencias-e-emergencias-1777104038968-6","Urgências e Emergências","","stub_markers"
"supabase","selecon-enfermagem-urgencias-e-emergencias-1777104038968-7","Feridas e Queimaduras","","stub_markers"
"supabase","selecon-enfermagem-urgencias-e-emergencias-1777104038968-8","Doenças Parasitárias e Zoonoses","","stub_markers"
"supabase","selecon-enfermagem-urgencias-e-emergencias-1777104038968-9","Urgências e Emergências","","stub_markers"
"supabase","selecon-enfermagem-urgencias-e-emergencias-1777104048047-0","Farmacodinâmica e Farmacocinética","","stub_markers"
"supabase","selecon-enfermagem-urgencias-e-emergencias-1777104048047-1","Urgências e Emergências","","stub_markers"
"supabase","selecon-enfermagem-urgencias-e-emergencias-1777104048047-2","Infecções Sexualmente Transmissíveis (ISTs)","","stub_markers;molde_golden_rule_sem_rows"
"supabase","selecon-enfermagem-urgencias-e-emergencias-1777104048047-3","Urgências e Emergências","","stub_markers"
"supabase","selecon-enfermagem-urgencias-e-emergencias-1777104048047-4","Urgências e Emergências","","stub_markers"
"supabase","selecon-enfermagem-urgencias-e-emergencias-1777104048047-5","Urgências e Emergências","","stub_markers"
"supabase","ufmt-enfermagem-processo-de-enfermagem-1776055865890-1","Processo de Enfermagem","","stub_markers;molde_golden_rule_sem_rows"
"supabase","ufmt-enfermagem-processo-de-enfermagem-1776055865890-2","Processo de Enfermagem","","stub_markers;molde_golden_rule_sem_rows"
"supabase","ufmt-enfermagem-processo-de-enfermagem-1776056021381-5","Processo de Enfermagem","","stub_markers;molde_golden_rule_sem_rows"
"supabase","unesc-enfermagem-cuidados-na-administracao-de-medicamentos-1778969258148-5","Vias de Administração","","molde_golden_rule_sem_rows"
"supabase","unesc-enfermagem-nocoes-de-fisiologia-1775501962697-0","Verificação de Sinais Vitais","","molde_golden_rule_sem_rows"
"supabase","unesc-enfermagem-nocoes-de-fisiologia-1776055811481-1","Processo de Enfermagem","","molde_golden_rule_sem_rows"
"supabase","unesc-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1776056624615-6","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","unesc-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1779344688622-3","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","unesc-enfermagem-processo-de-enfermagem-1776056009428-3","Processo de Enfermagem","","stub_markers;molde_golden_rule_sem_rows"
"supabase","unesc-enfermagem-processo-de-enfermagem-1776056129848-0","Processo de Enfermagem","","stub_markers;molde_golden_rule_sem_rows"
